,cod_tse,cod_ibge,nome_mun,uf,estado,12,13,14,15,16,21,22,27,30,44,80,status
669,11991,2210003,SÃO JOÃO DO PIAUÍ,PI,PIAUÍ,"2,68","77,75","0,04","1,19","0,01","0,01","17,50","0,03","0,12","0,65","0,03",1
670,12009,2209872,SÃO JOÃO DA FRONTEIRA,PI,PIAUÍ,"3,19","81,22","0,03","0,70","00,00","00,00","14,00","00,00","00,00","0,86","00,00",1
671,12017,2210102,SÃO JOSÉ DO PEIXE,PI,PIAUÍ,"2,60","83,21","0,04","1,05","00,00","00,00","12,72","00,00","00,00","0,38","00,00",1
672,12025,2209955,SÃO JOÃO DA VARJOTA,PI,PIAUÍ,"1,80","82,68","00,00","0,75","0,03","0,03","13,79","00,00","00,00","0,92","00,00",1
673,12033,2210201,SÃO JOSÉ DO PIAUÍ,PI,PIAUÍ,"0,89","84,45","0,07","1,00","00,00","0,02","13,10","00,00","00,00","0,48","00,00",1
674,12041,2210623,SEBASTIÃO BARROS,PI,PIAUÍ,"1,69","80,80","0,06","2,40","00,00","00,00","14,79","00,00","00,00","0,27","00,00",1
675,12050,2210300,SÃO JULIÃO,PI,PIAUÍ,"3,08","67,72","0,02","0,94","00,00","0,02","27,46","00,00","0,07","0,68","00,00",1
676,12068,2210631,SEBASTIÃO LEAL,PI,PIAUÍ,"1,61","66,06","0,06","0,76","00,00","00,00","30,90","0,03","0,06","0,52","00,00",1
677,12076,2210409,SÃO MIGUEL DO TAPUIO,PI,PIAUÍ,"2,28","83,63","0,06","1,13","0,03","0,03","12,14","00,00","0,09","0,60","0,01",1
678,12084,2200459,ALVORADA DO GURGUÉIA,PI,PIAUÍ,"1,34","80,49","0,06","1,57","0,03","0,03","15,52","00,00","0,11","0,85","00,00",1
679,12092,2210508,SÃO PEDRO DO PIAUÍ,PI,PIAUÍ,"2,62","75,95","0,02","1,45","0,03","00,00","18,92","0,01","0,13","0,86","00,00",1
680,12106,2201051,ASSUNÇÃO DO PIAUÍ,PI,PIAUÍ,"2,80","86,29","0,12","1,08","00,00","00,00","8,86","00,00","0,04","0,82","00,00",1
681,12114,2210607,SÃO RAIMUNDO NONATO,PI,PIAUÍ,"2,13","82,75","0,05","1,02","0,01","0,03","13,49","0,00","0,04","0,46","0,02",1
682,12122,2201739,BETÂNIA DO PIAUÍ,PI,PIAUÍ,"2,11","88,83","0,07","0,76","00,00","00,00","7,26","00,00","0,05","0,94","00,00",1
683,12130,2210706,SIMÕES,PI,PIAUÍ,"2,17","83,31","0,09","1,35","00,00","0,03","12,56","0,03","0,14","0,29","0,02",1
684,12149,2201945,BOQUEIRÃO DO PIAUÍ,PI,PIAUÍ,"2,49","83,38","0,05","1,52","00,00","0,02","12,10","00,00","0,02","0,39","0,02",1
685,12157,2210805,SIMPLÍCIO MENDES,PI,PIAUÍ,"3,22","81,42","0,05","1,39","00,00","0,03","13,00","0,01","0,14","0,73","0,01",1
686,12165,2202554,CARIDADE DO PIAUÍ,PI,PIAUÍ,"2,73","86,19","0,05","1,30","00,00","00,00","9,39","00,00","0,03","0,32","00,00",1
687,12173,2210904,SOCORRO DO PIAUÍ,PI,PIAUÍ,"3,24","77,97","0,09","1,33","0,06","00,00","15,76","0,03","0,03","1,45","0,03",1
688,12181,2203271,CURRAL NOVO DO PIAUÍ,PI,PIAUÍ,"1,52","90,06","0,03","0,72","00,00","00,00","7,43","00,00","0,03","0,16","0,05",1
689,12190,2211001,TERESINA,PI,PIAUÍ,"4,10","62,37","0,05","3,76","0,03","0,03","28,63","0,01","0,28","0,71","0,03",1
690,12203,2205524,JÚLIO BORGES,PI,PIAUÍ,"2,90","84,35","0,06","2,03","00,00","00,00","9,65","00,00","00,00","1,01","00,00",1
691,12211,2211100,UNIÃO,PI,PIAUÍ,"2,47","76,51","0,06","1,77","0,02","0,02","18,40","0,01","0,06","0,68","0,01",1
692,12220,2205599,LAGOA DO SÍTIO,PI,PIAUÍ,"2,12","82,33","0,08","1,53","0,06","0,03","12,66","00,00","00,00","1,19","00,00",1
693,12238,2211209,URUÇUÍ,PI,PIAUÍ,"2,48","68,73","0,04","1,77","00,00","0,01","26,41","00,00","0,04","0,51","00,00",1
694,12246,2206357,MILTON BRANDÃO,PI,PIAUÍ,"2,86","68,35","0,10","1,30","0,02","00,00","26,32","00,00","0,04","0,98","0,02",1
695,12254,2211308,VALENÇA DO PIAUÍ,PI,PIAUÍ,"2,91","76,87","0,05","1,34","0,01","00,00","17,93","0,01","0,03","0,84","0,01",1
696,12262,2207355,PAJEÚ DO PIAUÍ,PI,PIAUÍ,"2,31","80,54","0,08","1,64","0,04","00,00","14,02","0,04","0,08","1,25","00,00",1
697,12270,2211407,VÁRZEA GRANDE,PI,PIAUÍ,"2,39","79,15","0,07","1,16","00,00","0,10","15,52","00,00","0,03","1,54","0,03",1
698,12289,2207850,PAVUSSU,PI,PIAUÍ,"1,58","87,62","0,18","1,02","00,00","0,07","8,51","00,00","0,11","0,88","0,04",1
699,12297,2203354,DIRCEU ARCOVERDE,PI,PIAUÍ,"1,94","87,16","0,12","1,03","0,02","0,02","8,71","00,00","0,10","0,87","0,02",1
700,12300,2208858,RIACHO FRIO,PI,PIAUÍ,"1,41","87,11","0,06","1,47","00,00","00,00","9,15","00,00","00,00","0,80","00,00",1
701,12319,2200251,ALAGOINHA DO PIAUÍ,PI,PIAUÍ,"2,50","74,78","0,08","1,25","0,02","0,06","20,07","00,00","0,12","1,11","00,00",1
702,12327,2200053,ACAUÃ,PI,PIAUÍ,"2,60","87,68","0,08","0,91","0,02","00,00","8,45","00,00","0,08","0,19","00,00",1
703,12335,2201572,BELÉM DO PIAUÍ,PI,PIAUÍ,"3,08","81,55","00,00","1,60","00,00","00,00","13,17","00,00","00,00","0,56","0,04",1
704,12343,2202075,CAJAZEIRAS DO PIAUÍ,PI,PIAUÍ,"2,51","82,94","0,11","1,38","00,00","00,00","11,39","00,00","0,07","1,56","0,04",1
705,12351,2202117,CAMPO ALEGRE DO FIDALGO,PI,PIAUÍ,"1,49","87,63","0,14","0,69","0,03","00,00","9,06","00,00","0,03","0,94","00,00",1
706,12360,2202711,COCAL DE TELHA,PI,PIAUÍ,"1,80","87,17","00,00","1,23","00,00","0,03","9,31","00,00","0,09","0,30","0,06",1
707,12378,2204154,FRANCISCO MACEDO,PI,PIAUÍ,"2,99","81,01","0,28","1,52","00,00","00,00","12,78","00,00","00,00","1,43","00,00",1
708,12386,2205359,JOÃO COSTA,PI,PIAUÍ,"2,37","82,72","0,04","1,33","0,04","00,00","12,25","0,04","0,11","1,11","00,00",1
709,12394,2205276,JATOBÁ DO PIAUÍ,PI,PIAUÍ,"2,36","83,65","00,00","1,18","00,00","0,02","12,42","00,00","0,06","0,31","0,02",1
710,12408,2205458,JOCA MARQUES,PI,PIAUÍ,"1,73","80,74","0,11","1,46","00,00","00,00","14,98","0,05","00,00","0,93","00,00",1
711,12416,2205516,JUAZEIRO DO PIAUÍ,PI,PIAUÍ,"3,08","78,32","0,07","2,04","00,00","0,02","15,70","0,02","0,16","0,52","0,07",1
712,12424,2205581,LAGOA DO PIAUÍ,PI,PIAUÍ,"1,80","77,29","0,05","3,10","0,03","0,03","17,05","00,00","0,08","0,57","00,00",1
713,12432,2205540,LAGOINHA DO PIAUÍ,PI,PIAUÍ,"2,01","80,80","00,00","1,36","00,00","00,00","15,13","00,00","0,08","0,62","00,00",1
714,12440,2205854,MADEIRO,PI,PIAUÍ,"1,49","81,06","0,11","1,34","00,00","0,02","15,50","00,00","0,02","0,43","0,02",1
715,12459,2206670,MORRO DO CHAPÉU DO PIAUÍ,PI,PIAUÍ,"1,47","81,13","0,05","1,43","00,00","00,00","15,36","00,00","00,00","0,54","0,02",1
716,12467,2206050,MASSAPÊ DO PIAUÍ,PI,PIAUÍ,"4,09","86,82","0,13","1,67","00,00","00,00","6,34","00,00","0,13","0,77","0,04",1
717,12475,2206696,MURICI DOS PORTELAS,PI,PIAUÍ,"2,78","77,90","0,02","2,52","00,00","0,02","16,20","00,00","0,04","0,51","00,00",1
718,12483,2207108,OLHO D&apos;ÁGUA DO PIAUÍ,PI,PIAUÍ,"3,06","79,07","0,11","1,80","00,00","00,00","15,30","00,00","00,00","0,66","00,00",1
719,12491,2207934,PEDRO LAURENTINO,PI,PIAUÍ,"2,24","68,19","0,13","0,57","00,00","00,00","28,03","00,00","0,13","0,66","0,04",1
720,12505,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,PIAUÍ,"5,08","74,81","0,11","1,22","0,05","00,00","17,03","00,00","0,13","1,57","00,00",1
721,12513,2210938,SUSSUAPARA,PI,PIAUÍ,"2,48","82,37","0,08","0,99","0,04","0,02","13,52","00,00","0,06","0,43","0,02",1
722,12521,2210979,TANQUE DO PIAUÍ,PI,PIAUÍ,"2,26","79,77","0,16","2,36","0,05","00,00","14,40","00,00","0,16","0,84","00,00",1
723,12530,2210953,TAMBORIL DO PIAUÍ,PI,PIAUÍ,"3,17","82,71","0,05","0,88","00,00","0,05","12,55","00,00","00,00","0,59","00,00",1
724,12548,2211605,VILA NOVA DO PIAUÍ,PI,PIAUÍ,"4,02","78,34","0,08","1,42","00,00","0,04","15,43","00,00","0,04","0,63","00,00",1
725,12556,2211506,VERA MENDES,PI,PIAUÍ,"2,30","84,86","00,00","1,52","00,00","0,04","10,89","00,00","00,00","0,39","00,00",1
726,12564,2211704,WALL FERRAZ,PI,PIAUÍ,"1,90","79,29","0,15","0,51","00,00","00,00","17,08","00,00","00,00","1,04","0,03",1
727,12572,2202083,CAJUEIRO DA PRAIA,PI,PIAUÍ,"2,54","78,22","0,04","0,86","00,00","00,00","17,73","00,00","0,02","0,59","00,00",1
728,12580,2203255,CURRALINHOS,PI,PIAUÍ,"1,62","84,37","0,02","1,72","00,00","00,00","12,05","00,00","0,02","0,20","00,00",1
729,12599,2208551,PORTO ALEGRE DO PIAUÍ,PI,PIAUÍ,"2,72","76,37","00,00","1,96","00,00","00,00","17,62","00,00","0,06","1,20","0,06",1
730,12602,2208874,RIBEIRA DO PIAUÍ,PI,PIAUÍ,"2,09","84,03","0,22","0,83","00,00","00,00","12,04","00,00","0,04","0,76","00,00",1
731,12610,2209757,SÃO GONÇALO DO GURGUÉIA,PI,PIAUÍ,"2,56","78,20","0,05","1,92","00,00","00,00","17,13","00,00","00,00","0,15","00,00",1
732,12629,2210375,SÃO LUIS DO PIAUÍ,PI,PIAUÍ,"3,12","83,76","00,00","0,92","00,00","00,00","11,72","0,04","0,04","0,40","00,00",1
733,12637,2203859,FLORESTA DO PIAUÍ,PI,PIAUÍ,"2,48","85,73","0,16","0,58","00,00","00,00","10,31","00,00","0,05","0,63","0,05",1
734,12653,2209450,SANTO ANTÔNIO DOS MILAGRES,PI,PIAUÍ,"1,05","83,19","0,13","0,73","00,00","00,00","14,24","00,00","0,26","0,40","00,00",1
735,12661,2210383,SÃO MIGUEL DA BAIXA GRANDE,PI,PIAUÍ,"1,91","76,56","00,00","1,60","00,00","00,00","19,56","00,00","00,00","0,36","00,00",1
736,12670,2202539,CARAÚBAS DO PIAUÍ,PI,PIAUÍ,"2,86","75,84","0,05","1,09","0,03","00,00","19,25","00,00","0,18","0,71","00,00",1
737,12688,2202653,CAXINGÓ,PI,PIAUÍ,"3,36","80,91","0,07","1,80","0,02","00,00","12,98","00,00","0,05","0,82","00,00",1
738,12696,2202729,COCAL DOS ALVES,PI,PIAUÍ,"2,34","88,97","0,12","0,78","00,00","0,05","7,20","00,00","00,00","0,54","00,00",1
739,12700,2210391,SÃO MIGUEL DO FIDALGO,PI,PIAUÍ,"1,58","88,12","00,00","0,66","00,00","0,04","9,06","00,00","0,04","0,48","00,00",1
740,12718,2207793,PAU D&apos;ARCO DO PIAUÍ,PI,PIAUÍ,"2,09","82,16","0,10","1,79","0,05","00,00","12,83","00,00","0,02","0,95","00,00",1
741,12726,2206720,NAZÁRIA,PI,PIAUÍ,"1,78","78,84","0,01","1,83","0,01","00,00","16,98","00,00","0,02","0,51","0,01",1
742,12734,2200954,AROEIRAS DO ITAIM,PI,PIAUÍ,"2,09","82,00","0,03","0,53","0,03","0,06","14,20","00,00","0,22","0,84","00,00",1
743,13005,2307254,JIJOCA DE JERICOACOARA,CE,CEARÁ,"6,05","64,70","0,03","0,88","0,01","0,02","27,88","00,00","0,07","0,32","0,03",1
744,13013,2300101,ABAIARA,CE,CEARÁ,"3,21","85,54","0,07","0,51","0,04","0,05","10,43","00,00","0,02","0,11","0,02",1
745,13021,2307635,MADALENA,CE,CEARÁ,"4,47","80,12","0,03","0,68","0,01","0,01","14,24","0,04","0,05","0,36","00,00",1
746,13030,2300200,ACARAÚ,CE,CEARÁ,"5,92","69,46","0,05","0,56","0,01","0,04","23,45","0,00","0,06","0,46","0,01",1
747,13048,2310951,PIRES FERREIRA,CE,CEARÁ,"8,71","74,66","0,02","0,61","0,02","0,02","15,54","00,00","0,03","0,41","00,00",1
748,13056,2300309,ACOPIARA,CE,CEARÁ,"6,02","79,43","0,04","0,75","0,01","0,03","13,27","0,01","0,03","0,41","0,02",1
749,13064,2304657,GRAÇA,CE,CEARÁ,"5,23","84,07","0,02","0,45","00,00","0,09","9,78","00,00","0,04","0,26","0,05",1
750,13072,2300408,AIUABA,CE,CEARÁ,"5,11","83,97","0,07","0,54","0,05","0,04","9,87","00,00","0,04","0,30","0,01",1
751,13080,2313559,TURURU,CE,CEARÁ,"4,10","73,30","0,03","1,08","0,01","0,01","21,03","00,00","0,03","0,39","0,01",1
752,13099,2300507,ALCÂNTARAS,CE,CEARÁ,"10,04","78,28","0,01","0,45","0,01","0,03","10,92","00,00","0,03","0,23","00,00",1
753,13102,2311264,QUITERIANÓPOLIS,CE,CEARÁ,"5,19","80,19","0,02","0,48","0,02","0,04","13,68","00,00","0,02","0,36","0,01",1
754,13110,2300606,ALTANEIRA,CE,CEARÁ,"6,37","85,81","0,10","0,48","00,00","0,02","7,01","00,00","0,06","0,14","00,00",1
755,13129,2301950,BARREIRA,CE,CEARÁ,"3,98","59,92","0,05","1,39","00,00","0,01","33,78","00,00","0,13","0,74","0,01",1
756,13137,2300705,ALTO SANTO,CE,CEARÁ,"3,99","79,99","0,01","0,32","00,00","00,00","15,46","00,00","0,05","0,17","00,00",1
757,13145,2300150,ACARAPE,CE,CEARÁ,"3,50","62,17","0,01","1,11","00,00","0,01","32,40","0,01","0,11","0,66","00,00",1
758,13153,2300804,ANTONINA DO NORTE,CE,CEARÁ,"6,17","82,27","0,02","0,47","0,02","0,10","10,57","00,00","0,06","0,32","00,00",1
759,13161,2303956,CHOROZINHO,CE,CEARÁ,"5,41","71,18","0,01","0,87","0,01","0,03","22,02","0,01","0,05","0,40","0,01",1
760,13170,2300903,APUIARÉS,CE,CEARÁ,"5,55","75,91","0,03","0,84","0,01","00,00","17,33","00,00","0,08","0,22","0,03",1
761,13188,2305233,HORIZONTE,CE,CEARÁ,"6,15","61,37","0,04","1,20","0,00","0,02","30,60","0,01","0,07","0,52","0,00",1
762,13196,2301000,AQUIRAZ,CE,CEARÁ,"5,11","62,63","0,05","1,49","0,01","0,02","30,03","0,00","0,11","0,55","0,01",1
763,13200,2304277,ERERÉ,CE,CEARÁ,"4,34","82,33","0,05","0,82","00,00","00,00","12,13","00,00","00,00","0,28","0,05",1
764,13218,2301109,ARACATI,CE,CEARÁ,"5,74","67,10","0,06","1,11","0,01","0,02","25,43","0,01","0,10","0,41","0,01",1
765,13226,2304285,EUSÉBIO,CE,CEARÁ,"6,14","53,06","0,05","1,58","0,02","0,03","38,30","0,01","0,16","0,61","0,04",1
766,13234,2301208,ARACOIABA,CE,CEARÁ,"4,09","73,83","0,01","0,99","0,01","0,00","20,55","00,00","0,06","0,44","0,01",1
767,13242,2304954,GUAIÚBA,CE,CEARÁ,"4,38","73,14","0,04","1,05","0,02","0,01","20,97","0,01","0,02","0,34","0,02",1
768,13250,2301307,ARARIPE,CE,CEARÁ,"4,63","87,88","0,04","0,48","00,00","0,01","6,78","00,00","0,01","0,17","0,01",1
769,13269,2311231,POTIRETAMA,CE,CEARÁ,"2,38","84,20","00,00","0,38","00,00","00,00","12,94","00,00","0,02","0,08","00,00",1
770,13277,2301406,ARATUBA,CE,CEARÁ,"5,79","75,19","0,03","0,75","00,00","0,02","17,73","0,01","0,06","0,40","0,02",1
771,13285,2310852,PINDORETAMA,CE,CEARÁ,"3,80","70,38","0,03","1,07","0,01","0,03","24,15","00,00","0,07","0,44","0,03",1
772,13293,2301505,ARNEIROZ,CE,CEARÁ,"5,98","77,90","0,06","0,49","00,00","0,04","15,17","00,00","0,04","0,29","0,04",1
773,13307,2309458,OCARA,CE,CEARÁ,"4,83","71,88","0,04","1,03","0,02","0,03","21,66","0,01","0,05","0,47","0,01",1
774,13315,2301604,ASSARÉ,CE,CEARÁ,"5,07","83,14","0,07","0,52","0,02","0,04","10,77","00,00","0,05","0,31","0,01",1
775,13323,2313351,TEJUÇUOCA,CE,CEARÁ,"5,51","76,29","0,02","0,79","0,01","0,03","16,97","00,00","0,02","0,35","00,00",1
776,13331,2301703,AURORA,CE,CEARÁ,"4,97","80,33","0,04","1,09","0,01","0,02","12,81","0,02","0,09","0,61","0,01",1
777,13340,2305654,IPAPORANGA,CE,CEARÁ,"3,17","79,39","0,03","0,62","0,03","0,01","16,09","00,00","0,09","0,53","0,04",1
778,13358,2301802,BAIXIO,CE,CEARÁ,"6,00","82,27","00,00","0,37","00,00","0,02","11,22","00,00","0,05","0,07","00,00",1
779,13366,2313252,TARRAFAS,CE,CEARÁ,"4,31","84,94","0,04","0,58","0,02","0,04","9,62","00,00","0,04","0,42","00,00",1
780,13374,2301901,BARBALHA,CE,CEARÁ,"5,09","73,01","0,05","0,90","0,01","0,02","20,28","0,00","0,08","0,53","0,02",1
781,13382,2301851,BANABUIÚ,CE,CEARÁ,"4,30","80,25","0,04","0,41","00,00","0,02","14,73","00,00","0,02","0,24","00,00",1
782,13390,2302008,BARRO,CE,CEARÁ,"4,35","84,17","0,04","0,98","0,02","0,02","10,05","00,00","0,07","0,28","0,03",1
783,13404,2302057,BARROQUINHA,CE,CEARÁ,"7,55","76,32","0,05","0,68","0,01","0,03","15,18","00,00","0,03","0,12","0,04",1
784,13412,2302107,BATURITÉ,CE,CEARÁ,"4,40","74,14","0,03","0,76","0,01","0,01","20,18","0,00","0,11","0,34","0,01",1
785,13420,2301257,ARARENDÁ,CE,CEARÁ,"4,11","75,79","0,06","0,75","00,00","0,01","18,79","00,00","0,04","0,45","00,00",1
786,13439,2302206,BEBERIBE,CE,CEARÁ,"5,74","67,45","0,04","1,12","0,01","0,02","25,01","0,01","0,08","0,51","0,01",1
787,13447,2303659,CATUNDA,CE,CEARÁ,"5,48","82,07","0,03","0,79","00,00","0,01","11,32","00,00","00,00","0,23","0,06",1
788,13455,2302305,BELA CRUZ,CE,CEARÁ,"8,55","66,12","0,01","0,45","0,03","0,01","24,41","00,00","0,05","0,37","0,01",1
789,13463,2303931,CHORÓ,CE,CEARÁ,"3,18","80,65","0,08","0,79","00,00","0,02","14,67","00,00","0,02","0,60","00,00",1
790,13471,2302404,BOA VIAGEM,CE,CEARÁ,"5,03","83,19","0,03","0,48","0,01","0,04","10,87","0,01","0,05","0,26","0,01",1
791,13480,2306256,ITAITINGA,CE,CEARÁ,"4,71","62,96","0,02","1,38","0,02","0,03","30,19","0,01","0,06","0,60","0,02",1
792,13498,2302503,BREJO SANTO,CE,CEARÁ,"4,23","79,25","0,02","0,44","0,01","0,02","15,65","0,02","0,07","0,29","0,01",1
793,13501,2304459,FORTIM,CE,CEARÁ,"4,71","66,17","0,03","1,18","00,00","0,02","27,47","0,01","0,04","0,33","0,03",1
794,13510,2302602,CAMOCIM,CE,CEARÁ,"10,86","64,88","0,02","0,91","0,01","0,02","22,86","0,01","0,08","0,32","0,02",1
795,13536,2302701,CAMPOS SALES,CE,CEARÁ,"3,91","83,84","0,03","0,40","0,02","0,03","11,44","0,01","0,06","0,25","0,01",1
796,13552,2302800,CANINDÉ,CE,CEARÁ,"4,34","76,92","0,04","0,69","0,02","0,02","17,51","0,01","0,05","0,38","0,01",1
797,13579,2302909,CAPISTRANO,CE,CEARÁ,"4,71","77,64","0,02","0,74","0,02","0,02","16,43","00,00","0,02","0,39","00,00",1
798,13595,2303006,CARIDADE,CE,CEARÁ,"3,82","78,99","0,03","0,73","0,01","0,01","15,98","00,00","0,04","0,39","00,00",1
799,13617,2303105,CARIRÉ,CE,CEARÁ,"6,18","71,32","0,05","0,86","00,00","0,01","20,86","00,00","0,03","0,68","0,01",1
800,13633,2303204,CARIRIAÇU,CE,CEARÁ,"4,95","78,98","0,05","1,18","0,01","0,02","14,21","00,00","0,05","0,52","0,02",1
801,13650,2303303,CARIÚS,CE,CEARÁ,"3,41","81,37","0,05","0,76","00,00","0,02","14,00","0,02","0,05","0,31","0,01",1
802,13676,2303402,CARNAUBAL,CE,CEARÁ,"5,89","68,30","0,07","1,59","0,01","0,02","23,42","0,01","0,02","0,68","00,00",1
803,13692,2303501,CASCAVEL,CE,CEARÁ,"5,53","64,52","0,02","1,53","0,00","0,01","27,67","0,01","0,08","0,61","0,02",1
804,13714,2303600,CATARINA,CE,CEARÁ,"4,06","80,69","0,02","1,08","0,03","00,00","13,86","00,00","0,06","0,18","0,02",1
805,13730,2303709,CAUCAIA,CE,CEARÁ,"6,53","58,54","0,04","1,56","0,01","0,03","32,45","0,01","0,16","0,65","0,03",1
806,13757,2303808,CEDRO,CE,CEARÁ,"6,68","77,95","0,07","0,54","0,02","0,02","14,11","0,01","0,08","0,51","0,02",1
807,13773,2303907,CHAVAL,CE,CEARÁ,"5,12","79,79","0,06","0,61","0,04","0,04","14,09","00,00","0,04","0,20","0,01",1
808,13811,2304004,COREAÚ,CE,CEARÁ,"7,59","73,20","0,03","0,73","00,00","0,04","17,61","0,01","0,06","0,72","0,01",1
809,13838,2304103,CRATEÚS,CE,CEARÁ,"5,42","74,52","0,04","0,72","0,02","0,02","18,82","0,00","0,09","0,32","0,03",1
810,13854,2304202,CRATO,CE,CEARÁ,"4,43","81,08","0,03","0,82","0,01","0,03","13,25","0,01","0,09","0,23","0,02",1
811,13870,2304301,FARIAS BRITO,CE,CEARÁ,"4,50","84,54","0,03","0,77","0,02","0,02","9,83","0,03","0,07","0,21","00,00",1
812,13897,2304400,FORTALEZA,CE,CEARÁ,"8,66","53,20","0,05","2,02","0,02","0,04","35,17","0,01","0,26","0,53","0,04",1
813,13919,2304509,FRECHEIRINHA,CE,CEARÁ,"7,59","70,34","0,04","0,41","00,00","0,03","21,16","00,00","0,04","0,39","0,01",1
814,13935,2304608,GENERAL SAMPAIO,CE,CEARÁ,"4,27","78,34","0,07","0,93","0,03","00,00","16,11","00,00","0,03","0,22","00,00",1
815,13951,2304707,GRANJA,CE,CEARÁ,"4,74","82,60","0,03","0,72","0,01","0,03","11,35","0,00","0,09","0,42","0,01",1
816,13978,2304806,GRANJEIRO,CE,CEARÁ,"3,53","84,94","0,07","0,83","00,00","0,02","10,41","00,00","0,05","0,16","00,00",1
817,13994,2304905,GROAÍRAS,CE,CEARÁ,"9,23","63,59","0,14","1,07","0,01","0,01","25,30","00,00","0,17","0,44","0,03",1
818,14010,2305001,GUARACIABA DO NORTE,CE,CEARÁ,"6,81","71,68","0,02","0,84","0,02","0,02","20,10","0,01","0,09","0,40","0,01",1
819,14036,2305100,GUARAMIRANGA,CE,CEARÁ,"5,55","74,94","00,00","0,90","0,02","0,02","18,32","00,00","0,02","0,23","00,00",1
820,14052,2305209,HIDROLÂNDIA,CE,CEARÁ,"7,86","73,47","0,01","0,49","00,00","00,00","17,81","0,01","0,01","0,34","00,00",1
821,14060,2305266,IBARETAMA,CE,CEARÁ,"5,21","77,54","0,02","0,58","00,00","0,01","16,04","0,01","0,02","0,57","0,01",1
822,14079,2305308,IBIAPINA,CE,CEARÁ,"9,62","68,67","0,06","0,99","0,01","0,03","20,13","0,02","0,10","0,38","00,00",1
823,14095,2305407,ICÓ,CE,CEARÁ,"4,92","76,73","0,02","0,66","0,00","0,03","16,95","0,01","0,07","0,60","0,02",1
824,14117,2305506,IGUATU,CE,CEARÁ,"4,14","78,99","0,02","0,75","0,02","0,02","15,75","0,01","0,08","0,20","0,02",1
825,14133,2305605,INDEPENDÊNCIA,CE,CEARÁ,"4,70","72,95","0,06","0,63","0,01","0,03","21,27","00,00","0,03","0,32","0,01",1
826,14150,2305704,IPAUMIRIM,CE,CEARÁ,"5,13","80,98","00,00","0,54","00,00","0,01","13,19","0,03","0,03","0,10","00,00",1
827,14176,2305803,IPU,CE,CEARÁ,"5,08","77,11","0,04","0,54","0,02","0,03","16,61","0,03","0,07","0,44","0,01",1
828,14192,2305902,IPUEIRAS,CE,CEARÁ,"6,14","74,83","0,09","0,88","0,02","0,01","17,56","0,01","0,06","0,37","0,02",1
829,14214,2306009,IRACEMA,CE,CEARÁ,"3,72","80,69","0,02","0,50","0,02","0,02","14,83","0,01","0,04","0,11","0,02",1
830,14230,2306108,IRAUÇUBA,CE,CEARÁ,"5,65","78,23","0,04","0,48","00,00","0,03","15,26","00,00","0,01","0,30","0,01",1
831,14257,2306207,ITAIÇABA,CE,CEARÁ,"7,34","67,35","0,03","0,77","00,00","0,03","24,08","0,02","0,07","0,28","0,02",1
832,14273,2306306,ITAPAJÉ,CE,CEARÁ,"5,25","62,83","0,06","0,79","0,00","0,01","30,57","0,00","0,04","0,43","0,00",1
833,14290,2306405,ITAPIPOCA,CE,CEARÁ,"6,17","74,01","0,04","0,61","0,01","0,02","18,69","0,01","0,07","0,36","0,01",1
834,14311,2306504,ITAPIÚNA,CE,CEARÁ,"5,81","72,86","0,03","0,64","0,02","0,03","19,90","0,02","0,02","0,66","00,00",1
835,14338,2306603,ITATIRA,CE,CEARÁ,"3,45","80,90","0,04","0,53","0,02","0,05","14,70","00,00","0,01","0,27","0,02",1
836,14354,2306702,JAGUARETAMA,CE,CEARÁ,"4,74","80,45","0,01","0,81","0,02","00,00","13,59","0,01","0,02","0,36","00,00",1
837,14370,2306801,JAGUARIBARA,CE,CEARÁ,"3,55","78,34","0,09","0,41","0,01","0,04","17,16","0,01","0,04","0,34","00,00",1
838,14397,2306900,JAGUARIBE,CE,CEARÁ,"4,58","77,88","0,06","0,70","0,01","0,01","16,38","0,00","0,08","0,27","0,02",1
839,14419,2307007,JAGUARUANA,CE,CEARÁ,"5,92","66,58","0,05","0,77","00,00","0,02","26,18","0,00","0,04","0,42","0,01",1
840,14435,2307106,JARDIM,CE,CEARÁ,"5,03","81,66","0,04","1,03","0,01","0,02","11,58","0,01","0,06","0,54","0,02",1
841,14451,2307205,JATI,CE,CEARÁ,"4,89","81,53","0,04","0,66","00,00","00,00","12,57","0,02","00,00","0,29","00,00",1
842,14478,2307304,JUAZEIRO DO NORTE,CE,CEARÁ,"5,53","72,53","0,04","1,44","0,02","0,03","19,91","0,01","0,15","0,32","0,03",1
843,14494,2307403,JUCÁS,CE,CEARÁ,"6,45","75,55","0,07","0,78","0,01","0,06","16,62","00,00","0,08","0,37","0,01",1
844,14516,2307502,LAVRAS DA MANGABEIRA,CE,CEARÁ,"6,88","79,13","0,03","0,70","0,01","0,04","12,83","00,00","0,07","0,31","0,01",1
845,14532,2307601,LIMOEIRO DO NORTE,CE,CEARÁ,"5,96","72,62","0,04","0,72","0,02","0,02","20,22","0,01","0,12","0,27","0,01",1
846,14559,2307700,MARANGUAPE,CE,CEARÁ,"4,93","63,45","0,03","1,14","0,01","0,02","29,73","0,00","0,11","0,56","0,02",1
847,14575,2307809,MARCO,CE,CEARÁ,"6,04","51,27","0,05","0,58","0,01","0,02","41,36","00,00","0,07","0,60","00,00",1
